date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2021-08-13,1.0,30.4305,21.2305,25.195084,33.161232,22.99043,27.438215,0,0,0.0,0.0,0.0,0.0,10.182337,20.880001,150.16452,24.7,4.99791
2021-08-14,0.0,26.4805,18.4805,22.570084,28.738968,17.06355,23.002401,0,0,0.0,0.0,0.0,0.0,23.623243,41.399998,108.34862,24.12,4.9225907
2021-08-15,51.0,24.0805,16.780499,20.915916,25.361687,15.916933,21.027615,0,0,0.1,0.1,0.0,1.0,21.046917,39.239998,117.83953,18.13,3.5594852
2021-08-16,61.0,19.380499,16.4305,17.468,19.808016,16.233213,17.604055,0,0,7.9,7.9,0.0,12.0,14.081478,28.8,88.61128,5.77,1.274282
2021-08-17,61.0,20.3305,14.2305,16.926332,21.079477,13.79006,16.981314,0,0,3.7,3.7,0.0,5.0,14.044615,28.08,115.68529,20.14,3.2220159
2021-08-18,3.0,18.780499,13.080501,16.628416,19.202276,13.003902,16.46636,0,0,0.0,0.0,0.0,0.0,16.700275,28.44,129.37758,19.44,3.0536327
2021-08-19,3.0,21.530499,15.330501,17.993,22.367077,15.999094,18.590694,0,0,0.0,0.0,0.0,0.0,12.758432,25.56,108.04788,14.81,2.5668325
2021-08-20,53.0,17.3305,15.5305,16.438833,17.994375,15.811148,17.16831,0,0,4.9000006,4.9000006,0.0,11.0,11.525623,23.4,139.5289,8.52,1.4227325
2021-08-21,51.0,19.630499,15.330501,16.930498,19.705679,13.294302,16.67573,0,0,0.6,0.6,0.0,5.0,22.380884,37.079998,176.12883,14.32,2.5483065
2021-08-22,53.0,18.130499,12.580501,15.676333,15.6170845,9.969887,13.239258,0,0,1.0,1.0,0.0,3.0,26.302181,47.16,258.50073,18.86,3.3547971
2021-08-23,51.0,18.030499,11.8805,15.074252,17.572687,9.822047,14.161677,0,0,0.3,0.3,0.0,2.0,15.281989,27.0,81.44446,18.73,2.9528632
2021-08-24,0.0,21.4805,13.330501,17.317999,20.577188,12.974506,16.934044,0,0,0.0,0.0,0.0,0.0,13.281023,27.359999,298.0724,22.64,3.7926302
2021-08-25,3.0,22.4805,11.330501,17.438831,22.735601,10.676482,16.909315,0,0,0.0,0.0,0.0,0.0,18.391735,30.239998,113.10025,21.51,3.907199
2021-08-26,55.0,17.1805,14.7305,15.690914,16.148632,12.38796,14.726996,0,0,4.8,4.8,0.0,11.0,18.057508,30.599998,104.19772,6.49,1.4955184
2021-08-27,53.0,18.380499,13.830501,15.836749,17.507738,13.377054,15.503593,0,0,3.4999998,3.4999998,0.0,8.0,17.555305,34.2,271.93057,16.79,2.5768833
2021-08-28,3.0,19.780499,12.2305,16.138834,20.655952,12.389994,16.323029,0,0,0.0,0.0,0.0,0.0,11.525623,26.28,258.2229,20.68,3.176891
2021-08-29,3.0,20.530499,12.580501,16.738832,21.76474,12.621941,17.381823,0,0,0.0,0.0,0.0,0.0,12.758432,28.08,278.5776,21.13,3.2434301
2021-08-30,51.0,18.1805,12.080501,14.986749,15.811613,9.572641,13.391419,0,0,0.5,0.5,0.0,3.0,19.083395,33.12,123.24935,13.51,2.47916
2021-08-31,51.0,15.830501,12.0305,14.347164,13.7717705,9.605851,11.899928,0,0,0.2,0.2,0.0,2.0,22.805367,38.519997,268.97433,15.78,2.9336483
2021-09-01,2.0,18.4305,10.9305,14.695083,17.29966,9.930712,13.996498,0,0,0.0,0.0,0.0,0.0,14.241629,31.68,295.55252,20.53,3.0410662
2021-09-02,1.0,22.030499,11.830501,17.222166,21.009083,10.8399515,16.630005,0,0,0.0,0.0,0.0,0.0,9.793059,24.48,298.38943,21.24,3.659826
2021-09-03,3.0,20.630499,11.3805,16.172167,19.429016,9.761942,15.485245,0,0,0.0,0.0,0.0,0.0,11.609651,24.119999,94.219025,10.7,2.110041
2021-09-04,63.0,20.0805,12.830501,15.576333,18.259846,11.952284,15.055401,0,0,14.300001,14.300001,0.0,8.0,15.273505,27.359999,84.28015,3.71,1.0798326
2021-09-05,53.0,18.2305,13.9805,15.997167,19.527039,13.878954,16.833153,0,0,1.0,1.0,0.0,4.0,7.7879906,17.28,138.76859,7.92,1.3574623
2021-09-06,51.0,18.7305,14.6805,16.33675,19.198666,15.086836,17.105246,0,0,0.1,0.1,0.0,1.0,7.289445,18.359999,254.83546,12.98,2.0862908
2021-09-07,3.0,20.780499,13.3805,17.472166,20.939657,13.473661,17.809568,0,0,0.0,0.0,0.0,0.0,14.973577,28.8,298.34558,19.03,3.0061288
2021-09-08,53.0,21.280499,15.7805,18.349249,20.806816,15.301601,18.297398,0,0,2.0,2.0,0.0,5.0,19.022177,35.64,112.557304,13.81,2.5548441
2021-09-09,3.0,21.9305,16.880499,18.853415,24.416447,17.773731,20.256792,0,0,0.0,0.0,0.0,0.0,11.113451,20.880001,218.07285,16.61,2.7841902
2021-09-10,51.0,19.7305,14.9305,17.003416,20.322046,13.078793,16.78913,0,0,0.90000004,0.90000004,0.0,5.0,18.486622,30.599998,111.357315,10.04,1.7895601
2021-09-11,53.0,16.130499,13.580501,14.795083,15.72242,11.4170265,13.939441,0,0,3.3999999,3.3999999,0.0,11.0,18.998314,32.039997,110.518936,4.92,1.122392
2021-09-12,53.0,18.0805,12.8805,15.163833,16.332829,12.188887,14.579292,0,0,1.6,1.6,0.0,5.0,20.176065,37.079998,269.80713,14.79,2.2389185
2021-09-13,2.0,17.380499,11.4305,14.009667,17.19523,10.79074,13.634319,0,0,0.0,0.0,0.0,0.0,11.304229,23.039999,210.37901,14.94,2.1834507
2021-09-14,61.0,13.9305,11.9805,13.118,13.807762,11.118441,12.445329,0,0,11.700001,11.700001,0.0,10.0,13.363711,23.4,98.94528,2.85,0.6253903
2021-09-15,51.0,15.4805,10.5305,13.315917,12.795542,6.532033,9.549914,0,0,0.1,0.1,0.0,1.0,32.219494,56.519997,283.5475,17.65,2.8993483
2021-09-16,3.0,15.4805,9.330501,12.972165,15.285637,7.701521,12.0596695,0,0,0.0,0.0,0.0,0.0,7.2805495,18.359999,331.52588,17.06,2.4436507
2021-09-17,65.0,14.080501,10.7305,12.497167,13.913679,7.3681383,10.325614,0,0,73.799995,73.799995,0.0,23.0,26.299719,44.639996,105.9025,1.07,0.5383368
2021-09-18,63.0,15.7805,11.6305,13.659668,14.987892,9.806132,12.241704,0,0,14.5,14.5,0.0,16.0,18.751125,37.8,150.6423,12.89,1.878607
2021-09-19,61.0,14.6805,11.1305,12.636749,14.667028,9.801007,11.806022,0,0,6.1000004,6.1000004,0.0,16.0,14.759999,29.519999,143.50711,7.78,1.1060168
2021-09-20,51.0,15.4305,10.9805,13.151333,14.830383,9.6207485,12.451566,0,0,1.1,1.1,0.0,7.0,12.7279215,25.199999,158.48135,9.41,1.4028213
2021-09-21,1.0,18.4305,10.7305,14.434667,20.018984,9.648764,14.387214,0,0,0.0,0.0,0.0,0.0,11.753876,20.16,318.69843,15.76,2.3715668
2021-09-22,53.0,16.030499,12.6805,13.943001,15.178947,12.343815,13.487102,0,0,1.7,1.7,0.0,4.0,16.485485,30.239998,272.5666,12.26,1.601179
2021-09-23,3.0,15.8805,11.2805,13.613833,15.994394,11.011732,13.329648,0,0,0.0,0.0,0.0,0.0,10.948973,22.319998,306.86993,11.9,1.6587808
2021-09-24,3.0,18.7305,10.9805,15.080498,18.889807,10.590445,15.005746,0,0,0.0,0.0,0.0,0.0,11.592895,21.24,300.77655,14.75,2.1922698
2021-09-25,3.0,19.7305,10.8805,15.1805,19.70129,10.155962,14.497918,0,0,0.0,0.0,0.0,0.0,16.93531,36.0,108.98126,15.11,2.4059954
2021-09-26,63.0,14.0305,12.1805,12.995083,12.444849,10.021741,11.065956,0,0,28.5,28.5,0.0,20.0,22.42427,44.28,86.85507,2.65,0.70348406
2021-09-27,63.0,14.4305,10.6805,12.613833,12.383785,8.672756,11.095303,0,0,15.400002,15.400002,0.0,18.0,22.657131,40.68,134.3541,5.89,0.8153041
2021-09-28,55.0,14.5305,10.830501,12.422168,13.694883,8.1866,10.896904,0,0,5.499999,5.499999,0.0,16.0,19.881649,33.839996,185.78716,12.57,1.768921
2021-09-29,63.0,12.1805,9.7805,10.951333,9.386589,6.53331,7.963507,0,0,32.1,32.1,0.0,23.0,22.91026,44.28,85.00684,1.95,0.6589202
2021-09-30,63.0,12.9805,9.6805,12.118,11.687401,7.4184494,10.247897,0,0,26.800001,26.800001,0.0,18.0,27.402597,48.96,131.4177,4.2,0.66337174
2021-10-01,3.0,14.1305,9.1805,11.517999,13.541418,7.543454,10.536333,0,0,0.0,0.0,0.0,0.0,13.138765,22.68,36.18491,11.6,1.6044132
2021-10-02,51.0,14.3805,8.7305,11.443,12.588453,7.4168377,9.737126,0,0,0.4,0.4,0.0,2.0,15.137133,27.359999,100.63669,5.46,1.0845156
2021-10-03,53.0,12.7805,9.7805,11.515915,11.411672,8.378276,10.101024,0,0,1.6000001,1.6000001,0.0,3.0,15.281989,29.519999,334.95374,12.21,1.5410821
2021-10-04,51.0,13.3805,8.9305,11.090916,12.51944,7.7454977,9.956912,0,0,0.2,0.2,0.0,1.0,14.81259,32.399998,287.75833,13.14,1.7387286
2021-10-05,63.0,12.9805,7.9305,10.888833,10.360552,5.3111744,8.717519,0,0,10.499999,10.499999,0.0,6.0,34.247337,58.679996,129.88261,3.44,0.78645253
2021-10-06,63.0,11.080501,6.8305,9.007583,10.098699,4.6667566,7.0750465,0,0,13.900002,13.900002,0.0,12.0,16.343367,30.599998,87.22238,9.16,1.1985986
2021-10-07,51.0,11.2805,5.8305,8.813834,9.828084,4.08661,7.2368255,0,0,0.2,0.2,0.0,2.0,6.8777895,16.919998,138.40286,10.4,1.2994468
2021-10-08,3.0,11.9305,6.4305,9.572166,10.233472,5.1575747,8.143685,0,0,0.0,0.0,0.0,0.0,10.24578,21.96,279.84363,12.95,1.5856239
2021-10-09,63.0,10.6805,6.2805004,8.978417,8.140092,3.861291,6.352885,0,0,19.6,19.6,0.0,14.0,20.991426,36.719997,101.88863,1.99,0.51482505
2021-10-10,51.0,10.7805,7.3305,9.628416,8.483775,3.7671766,4.987964,0,0,0.3,0.3,0.0,2.0,29.69727,50.039997,278.932,12.31,2.0099597
2021-10-11,3.0,9.9805,4.5305004,7.709667,7.6182404,2.0567021,5.662972,0,0,0.0,0.0,0.0,0.0,12.496719,24.84,295.1015,10.97,1.2967291
2021-10-12,55.0,8.1305,4.1305003,5.907583,3.9881601,0.5295105,2.1211782,0,0,8.1,8.1,0.0,12.0,23.664352,39.239998,79.558205,2.42,0.7040538
2021-10-13,53.0,9.6805,5.6805,7.590916,7.3887653,3.433258,5.1163983,0,0,1.8000002,1.8000002,0.0,9.0,13.849476,22.319998,230.47722,9.3,1.1495304
2021-10-14,53.0,10.080501,7.2805004,8.676333,7.84756,4.2671766,6.215631,0,0,3.1000001,3.1000001,0.0,14.0,13.397612,22.319998,83.634865,2.49,0.54418266
2021-10-15,63.0,11.1305,8.830501,10.378416,8.947222,6.771497,8.038209,0,0,43.700005,43.700005,0.0,24.0,19.416653,33.12,89.113495,0.72,0.2570483
2021-10-16,65.0,13.4805,10.7805,11.66175,12.007921,7.4903316,9.4430275,0,0,78.6,78.6,0.0,24.0,23.749088,41.039997,96.55871,1.27,0.4485113
2021-10-17,61.0,12.330501,8.2305,10.638834,11.170945,6.134864,9.168235,0,0,7.299999,7.299999,0.0,16.0,17.533146,29.519999,330.25522,2.74,0.47393516
2021-10-18,51.0,11.2305,5.8805003,8.809666,10.34114,3.7317386,7.480495,0,0,0.4,0.4,0.0,3.0,7.771331,16.56,84.44718,8.22,1.0239706
2021-10-19,3.0,15.0305,5.5305004,9.757584,13.844145,3.433906,7.9530196,0,0,0.0,0.0,0.0,0.0,9.693296,18.0,74.21917,10.03,1.4542849
2021-10-20,61.0,11.8805,9.1305,10.430499,10.484516,6.161292,7.855507,0,0,14.099999,14.099999,0.0,12.0,20.87379,34.56,93.38801,1.64,0.42227182
2021-10-21,63.0,16.9805,10.7305,13.213833,12.679153,6.828433,9.751702,0,0,12.7,12.7,0.0,13.0,25.651104,42.48,92.10718,3.38,1.8955523
2021-10-22,61.0,12.1305,8.2305,10.422166,11.878563,5.3489475,8.770261,0,0,13.900002,13.900002,0.0,16.0,18.782204,31.319998,102.85999,3.14,0.48286077
2021-10-23,63.0,10.7305,7.8805003,9.44925,7.957634,4.722224,6.302305,0,0,11.0,11.0,0.0,17.0,20.393293,33.839996,81.074486,1.76,0.5683255
2021-10-24,63.0,13.4805,9.830501,11.238833,8.623779,5.223176,7.0143,0,0,7.7000003,7.7000003,0.0,12.0,28.112288,46.079998,87.82137,1.5,1.4941578
2021-10-25,63.0,11.3805,9.4305,10.001332,6.6725426,4.2281704,5.3291965,0,0,16.199999,16.199999,0.0,20.0,33.2781,55.44,122.28022,0.89,0.8661262
2021-10-26,61.0,10.4805,8.2305,9.207582,7.196949,5.1408033,6.155206,0,0,10.5,10.5,0.0,19.0,25.045238,41.760002,141.90266,1.65,0.3964599
2021-10-27,53.0,11.330501,7.1805,9.038835,9.020016,4.3956842,6.567949,0,0,1.8000002,1.8000002,0.0,5.0,20.275383,32.399998,155.83235,4.96,0.69316435
2021-10-28,61.0,9.6805,7.5805,8.328417,8.770195,4.208948,6.043615,0,0,22.3,22.3,0.0,20.0,18.25026,29.88,26.012287,0.76,0.2572718
2021-10-29,3.0,9.2305,5.4305,7.497167,7.3675556,1.7413807,4.3362784,0,0,0.0,0.0,0.0,0.0,26.901417,45.36,295.22336,6.78,0.8409942
2021-10-30,0.0,9.1805,3.9305,6.7325835,6.0692987,0.9433255,4.216905,0,0,0.0,0.0,0.0,0.0,13.849476,25.56,301.95804,9.18,0.99061227
2021-10-31,0.0,9.580501,4.6305003,6.9242496,7.390128,1.8312817,4.3428864,0,0,0.0,0.0,0.0,0.0,10.685391,17.28,305.72006,8.99,1.0519083
2021-11-01,61.0,10.6305,1.9805,6.9700828,8.284911,-1.4393225,4.528112,0,0,9.799999,9.799999,0.0,8.0,15.4800005,25.56,84.52869,5.02,0.7030086
2021-11-02,63.0,11.2805,6.9805,8.847166,10.027636,3.9704914,5.9757924,0,0,15.599999,15.599999,0.0,12.0,29.01743,48.96,84.21082,2.26,0.49104178
2021-11-03,61.0,12.0305,9.3805,10.809667,10.9720125,6.0279274,8.427004,0,0,23.300001,23.300001,0.0,23.0,24.448214,39.96,79.9008,0.99,0.59032303
2021-11-04,63.0,11.830501,7.6805,10.676333,10.447908,5.2781925,8.111135,0,0,21.900002,21.900002,0.0,18.0,24.162947,39.6,149.4169,1.15,0.42461494
2021-11-05,61.0,9.2805,4.7805004,7.4638333,6.9487963,0.89417267,3.7441347,0,0,10.199999,10.199999,0.0,16.0,26.826641,48.239998,107.6826,4.41,0.7063366
2021-11-06,75.0,6.9305,3.8805,5.1909165,3.043295,-0.4476776,1.3006333,0,0,22.999998,20.699999,1.61,18.0,23.469128,37.8,98.00563,1.64,0.39726704
2021-11-07,55.0,6.0305004,4.2805004,5.1075835,2.438603,0.31470585,1.451199,0,0,9.900001,9.900001,0.0,20.0,23.34455,38.88,142.43929,1.31,0.2487646
2021-11-08,71.0,9.7305,3.1305,6.634667,5.0973034,-0.52113056,2.4227016,0,0,4.7,4.4,0.21000001,7.0,24.149532,39.6,84.71396,4.66,1.2184963
2021-11-09,61.0,8.3805,6.2305,7.157583,4.788148,1.0226407,2.7742112,0,0,12.1,12.1,0.0,17.0,29.179993,52.199997,154.6379,3.12,0.86465544
2021-11-10,51.0,7.2805004,2.9805,5.4700837,4.017727,-1.1262021,1.9149804,0,0,0.3,0.3,0.0,3.0,21.194187,33.839996,72.103745,4.93,0.6220676
2021-11-11,63.0,10.1305,5.7305,7.884667,7.761033,3.4942217,5.291552,0,0,28.7,28.7,0.0,14.0,18.057508,29.16,75.192505,1.49,0.42501512
2021-11-12,63.0,10.580501,4.2305,9.038834,9.488935,1.9148946,7.6591477,0,0,9.9,9.9,0.0,12.0,16.23596,27.359999,78.806435,1.26,0.2456631
2021-11-13,63.0,7.5805,3.5305,5.8305,4.770355,-0.14821768,2.6193883,0,0,25.7,25.7,0.0,15.0,26.476522,43.56,74.054535,1.31,0.2550755
2021-11-14,63.0,11.2305,7.0305004,9.115916,10.5059395,3.2748203,7.613188,0,0,67.0,67.0,0.0,24.0,18.792551,35.64,79.03891,0.35,0.20273384
2021-11-15,63.0,11.4305,5.0305004,8.203416,9.107502,-1.3390474,3.4437978,0,0,55.5,55.5,0.0,14.0,40.24922,70.56,256.43423,1.5,0.81418175
2021-11-16,2.0,6.8805003,1.7804999,4.8242507,2.6474376,-1.6383269,0.8570273,0,0,0.0,0.0,0.0,0.0,25.14852,41.760002,289.6764,6.27,0.91599536
2021-11-17,3.0,6.4805,1.0805,3.8534167,3.6596737,-2.7441044,1.0448172,0,0,0.0,0.0,0.0,0.0,11.113451,15.4800005,345.35257,4.73,0.5375386
2021-11-18,55.0,6.6305003,3.9805,4.743,3.395226,0.65130186,1.8940115,0,0,9.7,9.7,0.0,17.0,15.629971,24.84,326.2664,0.7,0.29204226
2021-11-19,53.0,6.6805,2.6305,4.7055,4.829296,-0.40138865,1.9287006,0,0,1.0,1.0,0.0,5.0,16.92383,27.72,301.7506,5.68,0.5994442
2021-11-20,51.0,6.8305,2.4805,4.965917,5.131752,-0.57437944,2.5026867,0,0,0.1,0.1,0.0,1.0,12.594856,20.880001,66.37063,4.32,0.463613
2021-11-21,51.0,7.3305,3.7805,5.7096667,6.039336,1.3161263,3.842555,0,0,0.6,0.6,0.0,3.0,12.303366,19.8,86.780556,3.36,0.39630646
2021-11-22,61.0,5.8805003,2.2305,4.6659164,2.2150073,-1.5020022,0.5977995,0,0,7.8999996,7.8999996,0.0,13.0,22.61419,36.0,79.434456,0.8,0.51018125
2021-11-23,53.0,7.0805,4.1305003,5.801333,3.0036612,0.37352848,1.6791972,0,0,1.0,1.0,0.0,3.0,27.333935,44.639996,288.91492,5.41,0.70357144
2021-11-24,53.0,6.0305004,2.7305,4.757584,3.5446272,-0.51304626,1.4134547,0,0,4.3,4.3,0.0,9.0,18.11841,29.519999,70.39397,1.28,0.26934946
2021-11-25,73.0,6.6305003,4.7305,5.8138328,2.999466,0.18700409,1.6735379,0,0,40.899998,40.499996,0.28,22.0,23.759998,38.519997,78.57051,0.27,0.3782969
2021-11-26,61.0,8.6805,5.2805004,6.8492503,7.750242,3.1980896,4.8638654,0,0,2.6,2.6,0.0,5.0,14.408997,25.919998,53.972565,4.68,0.46685672
2021-11-27,63.0,10.2805,6.5805,8.278417,8.054924,3.9186134,5.540545,0,0,32.5,32.5,0.0,21.0,19.523155,31.319998,91.82865,0.27,0.24403171
2021-11-28,63.0,10.9305,7.8805003,9.740914,9.724264,5.49035,8.366874,0,0,37.9,37.9,0.0,23.0,15.94601,27.72,103.83049,0.73,0.18782555
2021-11-29,63.0,10.830501,7.6305003,9.109666,9.591122,5.0852594,7.188062,0,0,12.099999,12.099999,0.0,14.0,15.2947035,24.119999,81.53948,2.66,0.34206071
2021-11-30,63.0,9.9305,7.8305,9.011749,7.3906,5.372243,6.6945953,0,0,31.599998,31.599998,0.0,23.0,20.94507,33.839996,129.3482,0.37,0.1887374
2021-12-01,63.0,11.080501,8.1305,10.263833,8.870627,6.7250786,7.5719013,0,0,25.499998,25.499998,0.0,19.0,28.71437,47.16,176.97482,0.57,0.26944208
2021-12-02,3.0,8.080501,1.9305,5.7784157,6.2995625,-1.1000392,1.2913826,0,0,0.0,0.0,0.0,0.0,29.024128,48.239998,281.16824,4.27,0.7678348
2021-12-03,3.0,5.2805004,-0.5695,2.8200834,1.1430864,-3.6231794,-0.57933444,0,0,0.0,0.0,0.0,0.0,14.20062,24.119999,314.41794,4.75,0.5703358
2021-12-04,71.0,4.1305003,1.2804999,2.6159165,1.1524014,-2.7887745,-0.5438251,0,0,2.8,2.6,0.14,10.0,13.324863,23.039999,307.6558,1.9,0.29493535
2021-12-05,73.0,3.6305,-1.7195001,1.3763334,0.10486984,-5.2580667,-2.0061646,0,0,0.5,0.0,0.35000002,2.0,12.7279215,23.039999,62.812294,3.62,0.37141228
2021-12-06,75.0,4.0305004,0.4805,1.9555001,1.252821,-3.8553317,-1.3354726,0,0,9.400001,1.9000001,5.25,20.0,14.417988,23.759998,71.980125,0.8,0.19670017
2021-12-07,61.0,5.6305003,3.4305,4.5638328,3.7556887,1.0553818,1.9120852,0,0,5.0,5.0,0.0,10.0,15.484185,24.84,94.3986,0.93,0.21107027
2021-12-08,51.0,6.9805,1.6805,4.663833,3.6040769,-1.827107,-0.076383494,0,0,0.5,0.5,0.0,3.0,32.998474,54.719997,269.5611,4.8,0.853354
2021-12-09,73.0,4.3305,0.1305,2.0930002,1.3694158,-3.3954782,-1.3935784,0,0,1.3000001,1.0,0.21000001,6.0,16.179985,27.359999,29.64976,3.16,0.35493067
2021-12-10,63.0,5.9805,-0.36949998,2.678417,0.8271308,-3.878046,-1.2491328,0,0,21.8,21.8,0.0,14.0,29.957972,49.32,110.605286,0.68,0.117842786
2021-12-11,73.0,6.6305003,1.4305,5.0263333,2.3457336,-2.9769661,0.42530498,0,0,15.100002,14.700003,0.28,15.0,32.048088,54.0,193.14397,2.45,0.4215147
2021-12-12,75.0,3.2305,1.1305,2.1659167,-0.56706476,-3.7255301,-1.7435989,0,0,18.9,4.9999995,9.7300005,17.0,17.58481,28.44,118.85107,1.56,0.22879995
2021-12-13,75.0,4.1805,1.7804999,2.9888334,1.7064371,-3.0941236,-0.96488565,0,0,10.200001,6.2999997,2.7300003,16.0,21.273533,37.44,70.96624,3.72,0.6166213
2021-12-14,75.0,2.9305,0.7305,2.0450833,-0.3513205,-4.104108,-2.0301821,0,0,7.799999,3.1999996,3.22,13.0,19.652176,31.319998,77.35904,2.59,0.34711567
2021-12-15,51.0,6.9805,2.3805,4.126333,3.0898876,-2.8426204,-0.13632655,0,0,0.8000001,0.8000001,0.0,6.0,25.40743,41.399998,86.13464,2.63,0.72201204
2021-12-16,51.0,5.1305003,-0.0195,3.08675,1.4476738,-3.7578309,-0.23615134,0,0,1.3000001,1.3000001,0.0,6.0,20.393293,33.839996,298.12372,3.78,0.41558132
2021-12-17,73.0,2.8805,-2.0695,0.99091655,-0.891938,-5.6980414,-2.8478136,0,0,3.5,0.79999995,1.8900001,6.0,20.12461,32.760002,84.52152,1.85,0.36932603
2021-12-18,75.0,5.8805003,1.4305,3.08675,2.2221198,-4.221077,-1.1415006,0,0,34.9,24.800001,7.07,21.0,27.36947,44.28,107.8288,0.8,0.22203916
2021-12-19,2.0,5.4805,-2.4195,2.3450835,2.5050888,-6.650733,-0.73587626,0,0,0.0,0.0,0.0,0.0,14.658676,23.759998,84.18112,4.32,0.4061913
2021-12-20,1.0,1.7305,-2.2695,-0.56325,-1.9535332,-5.709049,-3.7976215,0,0,0.0,0.0,0.0,0.0,8.699793,15.84,311.63336,4.59,0.3652044
2021-12-21,75.0,2.6805,-3.7695,-0.1653334,-0.08743572,-7.2227135,-3.5645802,0,0,8.900001,6.7999997,1.4699999,10.0,15.03835,24.48,83.765656,0.93,0.24188823
2021-12-22,63.0,6.9305,2.2805,5.0555,3.483951,-1.8489301,1.4598333,0,0,26.799997,26.799997,0.0,23.0,24.967497,40.68,111.71562,1.38,0.23545977
2021-12-23,73.0,4.9305,0.4805,2.8950837,1.8755965,-4.175191,-1.2923633,0,0,1.0,0.70000005,0.21000001,5.0,21.38897,36.719997,275.25012,3.84,0.5329193
2021-12-24,75.0,2.0805,0.1305,1.2159165,-0.6953976,-4.7256804,-2.7557993,0,0,22.1,1.9999998,14.070002,23.0,22.366402,36.36,89.024864,1.84,0.30754545
2021-12-25,73.0,0.7305,-4.1695,-1.9799167,-1.9083335,-9.162611,-7.0594635,0,0,2.6,0.0,1.82,6.0,23.087763,37.44,115.70388,2.66,0.5509553
2021-12-26,71.0,-4.3195,-8.5195,-6.4174156,-8.6025715,-14.013283,-11.757913,0,0,0.2,0.0,0.14,2.0,17.84816,28.8,149.63837,3.1,0.734537
2021-12-27,71.0,-7.2695,-13.8195,-9.748668,-12.4969425,-18.895578,-14.786796,0,0,0.5,0.0,0.35,4.0,14.654254,24.84,129.1133,3.59,0.51875603
2021-12-28,3.0,-3.5195,-9.8195,-6.1882496,-7.4086285,-14.16649,-10.231927,0,0,0.0,0.0,0.0,0.0,8.534353,18.72,197.03026,4.22,0.3526684
2021-12-29,73.0,-2.4195,-7.8195,-5.5882497,-6.1222787,-13.085726,-10.423691,0,0,1.0,0.0,0.7,3.0,18.359999,30.239998,121.73487,4.2,0.63705516
2021-12-30,75.0,-0.2695,-8.6195,-3.6278334,-3.4622684,-14.24182,-8.11948,0,0,7.2,0.0,5.0399995,8.0,21.611998,37.079998,77.72213,5.51,0.47975287
2021-12-31,3.0,-3.8695,-13.0195,-7.7340837,-8.093551,-18.695862,-12.436591,0,0,0.0,0.0,0.0,0.0,13.830749,18.72,134.68608,5.32,0.4240864
2022-01-01,71.0,1.9805,-10.6195,-3.8382502,-4.504708,-15.645947,-9.046076,0,0,0.70000005,0.0,0.49,5.0,27.532352,45.0,87.609024,1.71,0.58522993
2022-01-02,75.0,3.3805,0.6805,2.2825835,-1.8693299,-4.819375,-3.4130335,0,0,40.8,11.199999,20.72,23.0,32.26572,54.719997,100.83871,1.25,0.4935236
2022-01-03,75.0,3.5305,-1.4695001,1.5950834,-0.5072129,-5.4950757,-2.9736996,0,0,21.2,6.399999,10.36,16.0,30.551254,49.68,135.213,2.24,0.27155527
2022-01-04,75.0,3.0305,0.3305,1.0742501,-0.7473316,-5.0699887,-3.1485746,0,0,13.3,2.5,7.5599995,19.0,20.833395,35.28,84.8057,2.03,0.2593195
2022-01-05,75.0,1.3305,-1.9195,-0.4028333,-1.7822316,-7.1087503,-4.3848825,0,0,2.7,0.0,1.89,8.0,14.05845,23.759998,77.43105,2.46,0.46942857
2022-01-06,75.0,3.7805,-2.4695,1.1784167,0.1282134,-7.5089154,-2.7724636,0,0,29.600002,20.2,6.58,20.0,17.414476,28.8,80.89005,1.02,0.23193815
2022-01-07,63.0,3.6805,-0.46949998,1.5284165,0.4106984,-7.0495663,-3.755778,0,0,8.800001,8.800001,0.0,6.0,41.022625,68.03999,287.79407,3.61,0.71932745
2022-01-08,73.0,2.4805,-2.6195,0.3263333,-1.3224342,-6.8880873,-3.7278614,0,0,5.7999988,2.5,2.31,13.0,15.111424,24.119999,73.01441,0.79,0.2758098
2022-01-09,3.0,6.3805003,-0.9695,2.4221668,3.1079416,-4.5130544,-0.84873563,0,0,0.0,0.0,0.0,0.0,12.819235,21.599998,40.879055,5.34,0.48395035
2022-01-10,73.0,6.8805003,-1.0195,4.018,2.511496,-5.3910956,0.0063295364,0,0,11.0,9.699999,0.90999997,14.0,22.691425,36.36,75.88265,0.85,0.4875296
2022-01-11,63.0,7.9805,5.4805,6.9659176,5.1294823,1.3590841,3.7084587,0,0,23.400002,23.400002,0.0,19.0,19.914217,36.36,83.96189,0.69,0.18880482
2022-01-12,63.0,10.830501,7.4305,8.828418,8.498699,5.161026,6.232834,0,0,28.900002,28.900002,0.0,19.0,19.469976,30.960001,81.239845,0.36,0.20465827
2022-01-13,63.0,11.080501,4.4805,7.6075835,9.709576,1.5698075,5.5748444,0,0,11.5,11.5,0.0,7.0,10.144082,29.16,48.796772,3.32,0.41998565
2022-01-14,3.0,8.6305,2.9305,5.840916,7.783723,-0.118516445,3.70979,0,0,0.0,0.0,0.0,0.0,11.885453,19.8,81.37748,3.45,0.42064762
